REF_DATE,GEO,Age,Sex,Indicators,VALUE
2012,Nova Scotia,65 years and over,Females,"Perceived need for mental health care, no need",91.2
2012,Nova Scotia,65 years and over,Females,"Perceived need for mental health care, all needs met",6.9
2012,Nova Scotia,65 years and over,Females,"Perceived need for mental health care, needs partially met",NA
2012,Nova Scotia,65 years and over,Females,"Perceived need for mental health care, need not met",NA
2012,Nova Scotia,65 years and over,Females,"Mental health services, professional consultation/service used, 12 months",3.5
2012,Nova Scotia,65 years and over,Females,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,Nova Scotia,65 years and over,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,Nova Scotia,65 years and over,Females,"Eating disorder, current diagnosed condition",NA
2012,Nova Scotia,65 years and over,Females,"Attention deficit disorder, current diagnosed condition",NA
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Any selected disorder (mental or substance), life",36.6
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Any selected disorder (mental or substance), 12 months",11.3
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Any mood disorder, life",14.1
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Any mood disorder, 12 months",5.4
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Major depressive episode, life",13
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Major depressive episode, 12 months",4.6
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Bipolar disorder, life",2.9
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Bipolar disorder, 12 months",1.5
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Generalized anxiety disorder, life",10.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Generalized anxiety disorder, 12 months",3.4
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Any substance use disorder (alcohol or drug), life",22.8
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Any substance use disorder (alcohol or drug), 12 months",4.8
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Alcohol abuse or dependence, life",20
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Alcohol abuse or dependence, 12 months",3.2
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Cannabis abuse or dependence, life",5.3
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Cannabis abuse or dependence, 12 months",1.2
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Other drug abuse or dependence (excluding cannabis), life",3.2
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Other drug abuse or dependence (excluding cannabis), 12 months",0.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Cannabis use, life",44.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Cannabis use, 12 months",11
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Other drug use (excluding cannabis), life",20.1
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Other drug use (excluding cannabis), 12 months",6.8
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Suicidal thoughts, life",12.5
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Suicidal thoughts, 12 months",2.9
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Perceived mental health, very good or excellent",56.4
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Perceived mental health, good",33.3
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Perceived mental health, fair or poor",10.3
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",26.4
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Self-rated work stress, days a bit stressful",39.9
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Self-rated work stress, days not at all or not very stressful",33.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, no need",80.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, all needs met",14.9
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, needs partially met",2.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Perceived need for mental health care, need not met",1.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Mental health services, professional consultation/service used, 12 months",11.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Schizophrenia or psychosis, ever received diagnosis",0.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Post-traumatic stress disorder, current diagnosed condition",0.7
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Eating disorder, current diagnosed condition",NA
2012,New Brunswick,"Total, 15 years and over",Both sexes,"Attention deficit disorder, current diagnosed condition",2.5
2012,New Brunswick,"Total, 15 years and over",Males,"Any selected disorder (mental or substance), life",42.8
2012,New Brunswick,"Total, 15 years and over",Males,"Any selected disorder (mental or substance), 12 months",12.7
2012,New Brunswick,"Total, 15 years and over",Males,"Any mood disorder, life",10.3
2012,New Brunswick,"Total, 15 years and over",Males,"Any mood disorder, 12 months",4.9
2012,New Brunswick,"Total, 15 years and over",Males,"Major depressive episode, life",9.4
2012,New Brunswick,"Total, 15 years and over",Males,"Major depressive episode, 12 months",4.2
2012,New Brunswick,"Total, 15 years and over",Males,"Bipolar disorder, life",2.8
2012,New Brunswick,"Total, 15 years and over",Males,"Bipolar disorder, 12 months",1.7
2012,New Brunswick,"Total, 15 years and over",Males,"Generalized anxiety disorder, life",8.2
2012,New Brunswick,"Total, 15 years and over",Males,"Generalized anxiety disorder, 12 months",2.5
2012,New Brunswick,"Total, 15 years and over",Males,"Any substance use disorder (alcohol or drug), life",35.5
2012,New Brunswick,"Total, 15 years and over",Males,"Any substance use disorder (alcohol or drug), 12 months",7
2012,New Brunswick,"Total, 15 years and over",Males,"Alcohol abuse or dependence, life",31.9
2012,New Brunswick,"Total, 15 years and over",Males,"Alcohol abuse or dependence, 12 months",4.7
2012,New Brunswick,"Total, 15 years and over",Males,"Cannabis abuse or dependence, life",8.3
2012,New Brunswick,"Total, 15 years and over",Males,"Cannabis abuse or dependence, 12 months",2.2
2012,New Brunswick,"Total, 15 years and over",Males,"Other drug abuse or dependence (excluding cannabis), life",3.8
2012,New Brunswick,"Total, 15 years and over",Males,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,New Brunswick,"Total, 15 years and over",Males,"Cannabis use, life",49.4
2012,New Brunswick,"Total, 15 years and over",Males,"Cannabis use, 12 months",15.2
2012,New Brunswick,"Total, 15 years and over",Males,"Other drug use (excluding cannabis), life",21.2
2012,New Brunswick,"Total, 15 years and over",Males,"Other drug use (excluding cannabis), 12 months",5.9
2012,New Brunswick,"Total, 15 years and over",Males,"Suicidal thoughts, life",11.4
2012,New Brunswick,"Total, 15 years and over",Males,"Suicidal thoughts, 12 months",2.7
2012,New Brunswick,"Total, 15 years and over",Males,"Perceived mental health, very good or excellent",60.3
2012,New Brunswick,"Total, 15 years and over",Males,"Perceived mental health, good",29.7
2012,New Brunswick,"Total, 15 years and over",Males,"Perceived mental health, fair or poor",10
2012,New Brunswick,"Total, 15 years and over",Males,"Self-rated work stress, days quite a bit or extremely stressful",22.8
2012,New Brunswick,"Total, 15 years and over",Males,"Self-rated work stress, days a bit stressful",41.5
2012,New Brunswick,"Total, 15 years and over",Males,"Self-rated work stress, days not at all or not very stressful",35.7
2012,New Brunswick,"Total, 15 years and over",Males,"Perceived need for mental health care, no need",86.1
2012,New Brunswick,"Total, 15 years and over",Males,"Perceived need for mental health care, all needs met",10.3
2012,New Brunswick,"Total, 15 years and over",Males,"Perceived need for mental health care, needs partially met",NA
2012,New Brunswick,"Total, 15 years and over",Males,"Perceived need for mental health care, need not met",1.9
2012,New Brunswick,"Total, 15 years and over",Males,"Mental health services, professional consultation/service used, 12 months",8.1
2012,New Brunswick,"Total, 15 years and over",Males,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,New Brunswick,"Total, 15 years and over",Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,New Brunswick,"Total, 15 years and over",Males,"Eating disorder, current diagnosed condition",NA
2012,New Brunswick,"Total, 15 years and over",Males,"Attention deficit disorder, current diagnosed condition",2.9
2012,New Brunswick,"Total, 15 years and over",Females,"Any selected disorder (mental or substance), life",30.9
2012,New Brunswick,"Total, 15 years and over",Females,"Any selected disorder (mental or substance), 12 months",10.1
2012,New Brunswick,"Total, 15 years and over",Females,"Any mood disorder, life",17.8
2012,New Brunswick,"Total, 15 years and over",Females,"Any mood disorder, 12 months",5.8
2012,New Brunswick,"Total, 15 years and over",Females,"Major depressive episode, life",16.3
2012,New Brunswick,"Total, 15 years and over",Females,"Major depressive episode, 12 months",4.9
2012,New Brunswick,"Total, 15 years and over",Females,"Bipolar disorder, life",2.9
2012,New Brunswick,"Total, 15 years and over",Females,"Bipolar disorder, 12 months",NA
2012,New Brunswick,"Total, 15 years and over",Females,"Generalized anxiety disorder, life",13.1
2012,New Brunswick,"Total, 15 years and over",Females,"Generalized anxiety disorder, 12 months",4.3
2012,New Brunswick,"Total, 15 years and over",Females,"Any substance use disorder (alcohol or drug), life",11
2012,New Brunswick,"Total, 15 years and over",Females,"Any substance use disorder (alcohol or drug), 12 months",2.7
2012,New Brunswick,"Total, 15 years and over",Females,"Alcohol abuse or dependence, life",9
2012,New Brunswick,"Total, 15 years and over",Females,"Alcohol abuse or dependence, 12 months",1.8
2012,New Brunswick,"Total, 15 years and over",Females,"Cannabis abuse or dependence, life",2.6
2012,New Brunswick,"Total, 15 years and over",Females,"Cannabis abuse or dependence, 12 months",NA
2012,New Brunswick,"Total, 15 years and over",Females,"Other drug abuse or dependence (excluding cannabis), life",2.5
2012,New Brunswick,"Total, 15 years and over",Females,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,New Brunswick,"Total, 15 years and over",Females,"Cannabis use, life",40.3
2012,New Brunswick,"Total, 15 years and over",Females,"Cannabis use, 12 months",7.1
2012,New Brunswick,"Total, 15 years and over",Females,"Other drug use (excluding cannabis), life",19.2
2012,New Brunswick,"Total, 15 years and over",Females,"Other drug use (excluding cannabis), 12 months",7.6
2012,New Brunswick,"Total, 15 years and over",Females,"Suicidal thoughts, life",13.6
2012,New Brunswick,"Total, 15 years and over",Females,"Suicidal thoughts, 12 months",3.2
2012,New Brunswick,"Total, 15 years and over",Females,"Perceived mental health, very good or excellent",52.7
2012,New Brunswick,"Total, 15 years and over",Females,"Perceived mental health, good",36.6
2012,New Brunswick,"Total, 15 years and over",Females,"Perceived mental health, fair or poor",10.7
2012,New Brunswick,"Total, 15 years and over",Females,"Self-rated work stress, days quite a bit or extremely stressful",30
2012,New Brunswick,"Total, 15 years and over",Females,"Self-rated work stress, days a bit stressful",38.3
2012,New Brunswick,"Total, 15 years and over",Females,"Self-rated work stress, days not at all or not very stressful",31.6
2012,New Brunswick,"Total, 15 years and over",Females,"Perceived need for mental health care, no need",75.7
2012,New Brunswick,"Total, 15 years and over",Females,"Perceived need for mental health care, all needs met",19.1
2012,New Brunswick,"Total, 15 years and over",Females,"Perceived need for mental health care, needs partially met",3.7
2012,New Brunswick,"Total, 15 years and over",Females,"Perceived need for mental health care, need not met",1.5
2012,New Brunswick,"Total, 15 years and over",Females,"Mental health services, professional consultation/service used, 12 months",15.1
2012,New Brunswick,"Total, 15 years and over",Females,"Schizophrenia or psychosis, ever received diagnosis",0.6
2012,New Brunswick,"Total, 15 years and over",Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,New Brunswick,"Total, 15 years and over",Females,"Eating disorder, current diagnosed condition",NA
2012,New Brunswick,"Total, 15 years and over",Females,"Attention deficit disorder, current diagnosed condition",2.1
2012,New Brunswick,15 to 24 years,Both sexes,"Any selected disorder (mental or substance), life",35.2
2012,New Brunswick,15 to 24 years,Both sexes,"Any selected disorder (mental or substance), 12 months",20.3
2012,New Brunswick,15 to 24 years,Both sexes,"Any mood disorder, life",10.6
2012,New Brunswick,15 to 24 years,Both sexes,"Any mood disorder, 12 months",7.3
2012,New Brunswick,15 to 24 years,Both sexes,"Major depressive episode, life",8.7
2012,New Brunswick,15 to 24 years,Both sexes,"Major depressive episode, 12 months",5.5
2012,New Brunswick,15 to 24 years,Both sexes,"Bipolar disorder, life",4.4
2012,New Brunswick,15 to 24 years,Both sexes,"Bipolar disorder, 12 months",NA
2012,New Brunswick,15 to 24 years,Both sexes,"Generalized anxiety disorder, life",10.1
2012,New Brunswick,15 to 24 years,Both sexes,"Generalized anxiety disorder, 12 months",5.4
2012,New Brunswick,15 to 24 years,Both sexes,"Any substance use disorder (alcohol or drug), life",26
2012,New Brunswick,15 to 24 years,Both sexes,"Any substance use disorder (alcohol or drug), 12 months",14.3
2012,New Brunswick,15 to 24 years,Both sexes,"Alcohol abuse or dependence, life",18.9
2012,New Brunswick,15 to 24 years,Both sexes,"Alcohol abuse or dependence, 12 months",9.6
2012,New Brunswick,15 to 24 years,Both sexes,"Cannabis abuse or dependence, life",11.5
2012,New Brunswick,15 to 24 years,Both sexes,"Cannabis abuse or dependence, 12 months",4.4
2012,New Brunswick,15 to 24 years,Both sexes,"Other drug abuse or dependence (excluding cannabis), life",5.4
2012,New Brunswick,15 to 24 years,Both sexes,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,New Brunswick,15 to 24 years,Both sexes,"Cannabis use, life",48.9
2012,New Brunswick,15 to 24 years,Both sexes,"Cannabis use, 12 months",27.9
2012,New Brunswick,15 to 24 years,Both sexes,"Other drug use (excluding cannabis), life",19
2012,New Brunswick,15 to 24 years,Both sexes,"Other drug use (excluding cannabis), 12 months",11.4
2012,New Brunswick,15 to 24 years,Both sexes,"Suicidal thoughts, life",12.1
2012,New Brunswick,15 to 24 years,Both sexes,"Suicidal thoughts, 12 months",3.7
2012,New Brunswick,15 to 24 years,Both sexes,"Perceived mental health, very good or excellent",61.8
2012,New Brunswick,15 to 24 years,Both sexes,"Perceived mental health, good",28.5
2012,New Brunswick,15 to 24 years,Both sexes,"Perceived mental health, fair or poor",9.7
2012,New Brunswick,15 to 24 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",16.7
2012,New Brunswick,15 to 24 years,Both sexes,"Self-rated work stress, days a bit stressful",35.7
2012,New Brunswick,15 to 24 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",47.6
2012,New Brunswick,15 to 24 years,Both sexes,"Perceived need for mental health care, no need",78.4
2012,New Brunswick,15 to 24 years,Both sexes,"Perceived need for mental health care, all needs met",15.6
2012,New Brunswick,15 to 24 years,Both sexes,"Perceived need for mental health care, needs partially met",NA
2012,New Brunswick,15 to 24 years,Both sexes,"Perceived need for mental health care, need not met",2.9
2012,New Brunswick,15 to 24 years,Both sexes,"Mental health services, professional consultation/service used, 12 months",17.2
2012,New Brunswick,15 to 24 years,Both sexes,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,New Brunswick,15 to 24 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,New Brunswick,15 to 24 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2012,New Brunswick,15 to 24 years,Both sexes,"Attention deficit disorder, current diagnosed condition",7.9
2012,New Brunswick,15 to 24 years,Males,"Any selected disorder (mental or substance), life",36.4
2012,New Brunswick,15 to 24 years,Males,"Any selected disorder (mental or substance), 12 months",20.1
2012,New Brunswick,15 to 24 years,Males,"Any mood disorder, life",NA
2012,New Brunswick,15 to 24 years,Males,"Any mood disorder, 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Major depressive episode, life",NA
2012,New Brunswick,15 to 24 years,Males,"Major depressive episode, 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Bipolar disorder, life",NA
2012,New Brunswick,15 to 24 years,Males,"Bipolar disorder, 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Generalized anxiety disorder, life",NA
2012,New Brunswick,15 to 24 years,Males,"Generalized anxiety disorder, 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Any substance use disorder (alcohol or drug), life",31.6
2012,New Brunswick,15 to 24 years,Males,"Any substance use disorder (alcohol or drug), 12 months",16.7
2012,New Brunswick,15 to 24 years,Males,"Alcohol abuse or dependence, life",22.6
2012,New Brunswick,15 to 24 years,Males,"Alcohol abuse or dependence, 12 months",11.5
2012,New Brunswick,15 to 24 years,Males,"Cannabis abuse or dependence, life",16
2012,New Brunswick,15 to 24 years,Males,"Cannabis abuse or dependence, 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Other drug abuse or dependence (excluding cannabis), life",NA
2012,New Brunswick,15 to 24 years,Males,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Cannabis use, life",52.8
2012,New Brunswick,15 to 24 years,Males,"Cannabis use, 12 months",32.6
2012,New Brunswick,15 to 24 years,Males,"Other drug use (excluding cannabis), life",17.2
2012,New Brunswick,15 to 24 years,Males,"Other drug use (excluding cannabis), 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Suicidal thoughts, life",NA
2012,New Brunswick,15 to 24 years,Males,"Suicidal thoughts, 12 months",NA
2012,New Brunswick,15 to 24 years,Males,"Perceived mental health, very good or excellent",73.9
2012,New Brunswick,15 to 24 years,Males,"Perceived mental health, good",21.2
2012,New Brunswick,15 to 24 years,Males,"Perceived mental health, fair or poor",NA
2012,New Brunswick,15 to 24 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",16.4
2012,New Brunswick,15 to 24 years,Males,"Self-rated work stress, days a bit stressful",37.4
2012,New Brunswick,15 to 24 years,Males,"Self-rated work stress, days not at all or not very stressful",46.2
2012,New Brunswick,15 to 24 years,Males,"Perceived need for mental health care, no need",85.7
2012,New Brunswick,15 to 24 years,Males,"Perceived need for mental health care, all needs met",10.4
2012,New Brunswick,15 to 24 years,Males,"Perceived need for mental health care, needs partially met",NA
2012,New Brunswick,15 to 24 years,Males,"Perceived need for mental health care, need not met",NA
2012,New Brunswick,15 to 24 years,Males,"Mental health services, professional consultation/service used, 12 months",10.7
2012,New Brunswick,15 to 24 years,Males,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,New Brunswick,15 to 24 years,Males,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,New Brunswick,15 to 24 years,Males,"Eating disorder, current diagnosed condition",NA
2012,New Brunswick,15 to 24 years,Males,"Attention deficit disorder, current diagnosed condition",8.9
2012,New Brunswick,15 to 24 years,Females,"Any selected disorder (mental or substance), life",33.8
2012,New Brunswick,15 to 24 years,Females,"Any selected disorder (mental or substance), 12 months",20.5
2012,New Brunswick,15 to 24 years,Females,"Any mood disorder, life",15.5
2012,New Brunswick,15 to 24 years,Females,"Any mood disorder, 12 months",9.3
2012,New Brunswick,15 to 24 years,Females,"Major depressive episode, life",12.7
2012,New Brunswick,15 to 24 years,Females,"Major depressive episode, 12 months",6.5
2012,New Brunswick,15 to 24 years,Females,"Bipolar disorder, life",NA
2012,New Brunswick,15 to 24 years,Females,"Bipolar disorder, 12 months",NA
2012,New Brunswick,15 to 24 years,Females,"Generalized anxiety disorder, life",14.7
2012,New Brunswick,15 to 24 years,Females,"Generalized anxiety disorder, 12 months",9.4
2012,New Brunswick,15 to 24 years,Females,"Any substance use disorder (alcohol or drug), life",20.2
2012,New Brunswick,15 to 24 years,Females,"Any substance use disorder (alcohol or drug), 12 months",11.9
2012,New Brunswick,15 to 24 years,Females,"Alcohol abuse or dependence, life",15.1
2012,New Brunswick,15 to 24 years,Females,"Alcohol abuse or dependence, 12 months",7.5
2012,New Brunswick,15 to 24 years,Females,"Cannabis abuse or dependence, life",NA
2012,New Brunswick,15 to 24 years,Females,"Cannabis abuse or dependence, 12 months",NA
2012,New Brunswick,15 to 24 years,Females,"Other drug abuse or dependence (excluding cannabis), life",NA
2012,New Brunswick,15 to 24 years,Females,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,New Brunswick,15 to 24 years,Females,"Cannabis use, life",44.9
2012,New Brunswick,15 to 24 years,Females,"Cannabis use, 12 months",23
2012,New Brunswick,15 to 24 years,Females,"Other drug use (excluding cannabis), life",20.8
2012,New Brunswick,15 to 24 years,Females,"Other drug use (excluding cannabis), 12 months",13
2012,New Brunswick,15 to 24 years,Females,"Suicidal thoughts, life",17
2012,New Brunswick,15 to 24 years,Females,"Suicidal thoughts, 12 months",NA
2012,New Brunswick,15 to 24 years,Females,"Perceived mental health, very good or excellent",49.2
2012,New Brunswick,15 to 24 years,Females,"Perceived mental health, good",36
2012,New Brunswick,15 to 24 years,Females,"Perceived mental health, fair or poor",14.7
2012,New Brunswick,15 to 24 years,Females,"Self-rated work stress, days quite a bit or extremely stressful",17
2012,New Brunswick,15 to 24 years,Females,"Self-rated work stress, days a bit stressful",33.9
2012,New Brunswick,15 to 24 years,Females,"Self-rated work stress, days not at all or not very stressful",49.1
2012,New Brunswick,15 to 24 years,Females,"Perceived need for mental health care, no need",70.9
2012,New Brunswick,15 to 24 years,Females,"Perceived need for mental health care, all needs met",20.9
2012,New Brunswick,15 to 24 years,Females,"Perceived need for mental health care, needs partially met",NA
2012,New Brunswick,15 to 24 years,Females,"Perceived need for mental health care, need not met",NA
2012,New Brunswick,15 to 24 years,Females,"Mental health services, professional consultation/service used, 12 months",23.9
2012,New Brunswick,15 to 24 years,Females,"Schizophrenia or psychosis, ever received diagnosis",NA
2012,New Brunswick,15 to 24 years,Females,"Post-traumatic stress disorder, current diagnosed condition",NA
2012,New Brunswick,15 to 24 years,Females,"Eating disorder, current diagnosed condition",NA
2012,New Brunswick,15 to 24 years,Females,"Attention deficit disorder, current diagnosed condition",NA
2012,New Brunswick,25 to 64 years,Both sexes,"Any selected disorder (mental or substance), life",40.2
2012,New Brunswick,25 to 64 years,Both sexes,"Any selected disorder (mental or substance), 12 months",11.6
2012,New Brunswick,25 to 64 years,Both sexes,"Any mood disorder, life",16.7
2012,New Brunswick,25 to 64 years,Both sexes,"Any mood disorder, 12 months",6.2
2012,New Brunswick,25 to 64 years,Both sexes,"Major depressive episode, life",15.4
2012,New Brunswick,25 to 64 years,Both sexes,"Major depressive episode, 12 months",5.4
2012,New Brunswick,25 to 64 years,Both sexes,"Bipolar disorder, life",3.1
2012,New Brunswick,25 to 64 years,Both sexes,"Bipolar disorder, 12 months",1.4
2012,New Brunswick,25 to 64 years,Both sexes,"Generalized anxiety disorder, life",12.1
2012,New Brunswick,25 to 64 years,Both sexes,"Generalized anxiety disorder, 12 months",3.5
2012,New Brunswick,25 to 64 years,Both sexes,"Any substance use disorder (alcohol or drug), life",24.1
2012,New Brunswick,25 to 64 years,Both sexes,"Any substance use disorder (alcohol or drug), 12 months",3.9
2012,New Brunswick,25 to 64 years,Both sexes,"Alcohol abuse or dependence, life",21.6
2012,New Brunswick,25 to 64 years,Both sexes,"Alcohol abuse or dependence, 12 months",2.6
2012,New Brunswick,25 to 64 years,Both sexes,"Cannabis abuse or dependence, life",5.4
2012,New Brunswick,25 to 64 years,Both sexes,"Cannabis abuse or dependence, 12 months",NA
2012,New Brunswick,25 to 64 years,Both sexes,"Other drug abuse or dependence (excluding cannabis), life",3.6
2012,New Brunswick,25 to 64 years,Both sexes,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,New Brunswick,25 to 64 years,Both sexes,"Cannabis use, life",53.9
2012,New Brunswick,25 to 64 years,Both sexes,"Cannabis use, 12 months",10.2
2012,New Brunswick,25 to 64 years,Both sexes,"Other drug use (excluding cannabis), life",23.8
2012,New Brunswick,25 to 64 years,Both sexes,"Other drug use (excluding cannabis), 12 months",6.4
2012,New Brunswick,25 to 64 years,Both sexes,"Suicidal thoughts, life",15
2012,New Brunswick,25 to 64 years,Both sexes,"Suicidal thoughts, 12 months",3.2
2012,New Brunswick,25 to 64 years,Both sexes,"Perceived mental health, very good or excellent",55.2
2012,New Brunswick,25 to 64 years,Both sexes,"Perceived mental health, good",33.9
2012,New Brunswick,25 to 64 years,Both sexes,"Perceived mental health, fair or poor",10.9
2012,New Brunswick,25 to 64 years,Both sexes,"Self-rated work stress, days quite a bit or extremely stressful",28.6
2012,New Brunswick,25 to 64 years,Both sexes,"Self-rated work stress, days a bit stressful",41.5
2012,New Brunswick,25 to 64 years,Both sexes,"Self-rated work stress, days not at all or not very stressful",29.9
2012,New Brunswick,25 to 64 years,Both sexes,"Perceived need for mental health care, no need",78.9
2012,New Brunswick,25 to 64 years,Both sexes,"Perceived need for mental health care, all needs met",16.7
2012,New Brunswick,25 to 64 years,Both sexes,"Perceived need for mental health care, needs partially met",3
2012,New Brunswick,25 to 64 years,Both sexes,"Perceived need for mental health care, need not met",1.4
2012,New Brunswick,25 to 64 years,Both sexes,"Mental health services, professional consultation/service used, 12 months",12.4
2012,New Brunswick,25 to 64 years,Both sexes,"Schizophrenia or psychosis, ever received diagnosis",0.8
2012,New Brunswick,25 to 64 years,Both sexes,"Post-traumatic stress disorder, current diagnosed condition",0.9
2012,New Brunswick,25 to 64 years,Both sexes,"Eating disorder, current diagnosed condition",NA
2012,New Brunswick,25 to 64 years,Both sexes,"Attention deficit disorder, current diagnosed condition",2
2012,New Brunswick,25 to 64 years,Males,"Any selected disorder (mental or substance), life",46
2012,New Brunswick,25 to 64 years,Males,"Any selected disorder (mental or substance), 12 months",13.1
2012,New Brunswick,25 to 64 years,Males,"Any mood disorder, life",12.8
2012,New Brunswick,25 to 64 years,Males,"Any mood disorder, 12 months",5.6
2012,New Brunswick,25 to 64 years,Males,"Major depressive episode, life",11.7
2012,New Brunswick,25 to 64 years,Males,"Major depressive episode, 12 months",4.7
2012,New Brunswick,25 to 64 years,Males,"Bipolar disorder, life",NA
2012,New Brunswick,25 to 64 years,Males,"Bipolar disorder, 12 months",NA
2012,New Brunswick,25 to 64 years,Males,"Generalized anxiety disorder, life",9.8
2012,New Brunswick,25 to 64 years,Males,"Generalized anxiety disorder, 12 months",NA
2012,New Brunswick,25 to 64 years,Males,"Any substance use disorder (alcohol or drug), life",37.1
2012,New Brunswick,25 to 64 years,Males,"Any substance use disorder (alcohol or drug), 12 months",6.3
2012,New Brunswick,25 to 64 years,Males,"Alcohol abuse or dependence, life",34
2012,New Brunswick,25 to 64 years,Males,"Alcohol abuse or dependence, 12 months",4.1
2012,New Brunswick,25 to 64 years,Males,"Cannabis abuse or dependence, life",8.7
2012,New Brunswick,25 to 64 years,Males,"Cannabis abuse or dependence, 12 months",NA
2012,New Brunswick,25 to 64 years,Males,"Other drug abuse or dependence (excluding cannabis), life",4.4
2012,New Brunswick,25 to 64 years,Males,"Other drug abuse or dependence (excluding cannabis), 12 months",NA
2012,New Brunswick,25 to 64 years,Males,"Cannabis use, life",57.8
2012,New Brunswick,25 to 64 years,Males,"Cannabis use, 12 months",14.8
2012,New Brunswick,25 to 64 years,Males,"Other drug use (excluding cannabis), life",26
2012,New Brunswick,25 to 64 years,Males,"Other drug use (excluding cannabis), 12 months",5.7
2012,New Brunswick,25 to 64 years,Males,"Suicidal thoughts, life",14
2012,New Brunswick,25 to 64 years,Males,"Suicidal thoughts, 12 months",2.8
2012,New Brunswick,25 to 64 years,Males,"Perceived mental health, very good or excellent",58.6
2012,New Brunswick,25 to 64 years,Males,"Perceived mental health, good",31
2012,New Brunswick,25 to 64 years,Males,"Perceived mental health, fair or poor",10.4
2012,New Brunswick,25 to 64 years,Males,"Self-rated work stress, days quite a bit or extremely stressful",24.4
2012,New Brunswick,25 to 64 years,Males,"Self-rated work stress, days a bit stressful",43.4
2012,New Brunswick,25 to 64 years,Males,"Self-rated work stress, days not at all or not very stressful",32.2
2012,New Brunswick,25 to 64 years,Males,"Perceived need for mental health care, no need",85.7
2012,New Brunswick,25 to 64 years,Males,"Perceived need for mental health care, all needs met",11.1
2012,New Brunswick,25 to 64 years,Males,"Perceived need for mental health care, needs partially met",NA
2012,New Brunswick,25 to 64 years,Males,"Perceived need for mental health care, need not met",NA
